px,py,pz,nx,ny,nz
-0.909354,0.480325,1.84535,-0.630527,0.48556,-0.60553
-0.951943,0.47108,1.88279,-0.479759,0.369456,0.795822
-0.70341,0.945779,2.71585,0.631299,0.775396,0.0149398
-0.107587,0.948568,1.51589,-0.492426,0.461847,-0.737709
-0.174722,0.903652,1.53367,-0.538078,0.504665,0.675119
0.916576,-0.0901416,2.29947,0.49332,0.869821,0.00685644
-0.366651,-0.144929,2.86852,-0.939015,0.343877,0
-0.712253,0.953189,2.70492,0.631299,0.775396,0.0149398
0.495868,0.0713472,2.82485,-0.376293,0.926501,0
-0.146274,-0.581149,0.277428,-0.310926,0.461897,0.830648
-0.709469,0.950853,2.70852,0.631299,0.775396,0.0149398
0.911558,-0.22321,1.67496,0.949887,0.0382709,0.310242
-0.661172,0.725748,1.60163,0.286934,0.935873,-0.204478
-0.959692,0.625325,2.73034,-0.516414,0.585415,-0.624985
0.652769,0.167476,0.831004,0.113214,0.993571,0
0.534634,-0.0170707,2.75014,0.92627,0.3762,0.0223081
0.235808,-0.302986,1.16538,0.987,0.160722,0
-0.201632,0.779996,0.124616,-0.489406,0.0672521,0.869459
-0.793001,0.370254,1.93702,-0.715134,0.698988,0
0.586422,-0.541193,0.144967,0.844933,0.0569254,-0.531834
0.0142197,0.776279,2.77788,-0.484359,0.03399,-0.874209
0.192812,0.684474,0.427202,-0.079657,0.555963,-0.827382
-0.601874,0.897284,1.10228,-0.210195,0.477937,-0.852874
0.86874,-0.751612,2.14062,0.00400535,0.363943,-0.931413
0.869007,-0.75189,2.14051,0.00400535,0.363943,-0.931413
0.927506,0.411395,1.9811,-0.364992,0.931011,0
0.683817,-0.166797,2.52606,0.627139,0.397276,-0.669976
0.495736,0.0712936,2.83611,-0.376293,0.926501,0
0.904762,-0.21169,1.69207,-0.0402573,0.999189,0
-0.83364,0.280881,2.78276,-0.911952,0.410298,0
0.926076,0.410835,1.98391,-0.364992,0.931011,0
-0.717421,0.95753,2.69804,0.631299,0.775396,0.0149398
0.916747,-0.0903831,2.31779,0.49332,0.869821,0.00685644
0.900635,0.959025,0.0181255,0.767697,0.640814,0
0.824344,-0.520328,1.90513,0.932395,0.36144,0
0.674721,-0.930893,2.13959,-0.0231958,0.153635,-0.987855
-0.104539,0.262443,2.99547,0.924275,0.381728,0
0.682139,-0.929698,2.13961,-0.0231958,0.153635,-0.987855
-0.345619,-0.745305,1.33809,-0.414866,0.383222,-0.825244
-0.79071,0.372597,1.93896,-0.715134,0.698988,0
0.532225,-0.0109559,2.74704,0.92627,0.3762,0.0223081
-0.901215,0.473791,1.83164,-0.630527,0.48556,-0.60553
-0.747874,0.319533,1.93309,0.361973,0.370334,-0.855469
-0.946701,0.6095,2.70478,-0.516414,0.585415,-0.624985
-0.160655,0.455051,2.09091,-0.837393,0.421948,-0.347467
-0.55491,0.727599,0.135599,-0.651404,0.756706,0.0553993
-0.946401,0.47828,1.88279,-0.479759,0.369456,0.795822
0.00665419,0.776918,2.7821,-0.484359,0.03399,-0.874209
0.750944,-0.545937,1.91845,-0.0758361,0.195632,0.977741
0.233019,-0.285862,1.15347,0.987,0.160722,0
0.241067,-0.335283,1.18784,0.987,0.160722,0
-0.741107,0.976997,2.6586,-0.775482,0.63137,0
0.667115,-0.17777,2.50392,0.627139,0.397276,-0.669976
0.82921,0.918962,0.0503765,-0.581031,0.696076,-0.42176
0.746257,-0.524144,0.338176,0.789979,0.117168,-0.601834
0.534069,-0.0157183,2.75081,0.92627,0.3762,0.0223081
0.0212202,0.103328,2.37291,0.258332,0.966056,0
0.441389,0.0734527,0.979467,-0.202425,0.0956052,0.97462
0.226998,0.721952,0.449094,-0.079657,0.555963,-0.827382
0.587294,-0.542561,0.146206,0.844933,0.0569254,-0.531834
-0.15541,0.924524,1.53346,-0.538078,0.504665,0.675119
0.683096,-0.168681,2.52427,0.627139,0.397276,-0.669976
0.92141,0.409005,1.99309,-0.364992,0.931011,0
0.635739,0.119829,0.844169,-0.773956,0.0881898,-0.627068
0.868636,-0.751645,2.14061,0.00400535,0.363943,-0.931413
0.821455,0.928337,0.0765328,-0.581031,0.696076,-0.42176
0.889676,0.61195,0.015474,0.455263,0.648766,0.609785
-0.940917,0.485401,1.88279,-0.479759,0.369456,0.795822
-0.893424,0.468054,1.81893,-0.630527,0.48556,-0.60553
0.0561525,-0.0925843,2.74489,0.491681,0.85641,0.157517
-0.160507,0.247259,3.02115,-0.367749,0.890428,-0.26814
-0.1165,0.8737,1.47496,-0.492426,0.461847,-0.737709
-0.369156,-0.723351,1.36012,-0.414866,0.383222,-0.825244
0.177744,-0.402385,2.03193,-0.666508,0.0212923,0.745194
0.678977,0.967271,2.91579,0.0178701,0.996691,-0.0792892
0.193607,0.505193,1.61711,-0.474193,0.880421,0
0.905153,-0.247698,1.69759,0.949887,0.0382709,0.310242
0.879991,0.983757,0.0892318,0.767697,0.640814,0
0.436077,0.0455433,0.94605,-0.881272,0.416224,-0.223867
-0.777868,0.635677,2.39337,0.992243,0.124316,0
0.232655,0.728428,0.452901,-0.079657,0.555963,-0.827382
-0.953442,0.616776,2.71716,-0.516414,0.585415,-0.624985
0.438185,0.066497,0.979484,-0.202425,0.0956052,0.97462
0.927657,0.411454,1.9808,-0.364992,0.931011,0
-0.156008,0.236539,2.97938,-0.367749,0.890428,-0.26814
-0.481711,0.783664,0.213923,0.757869,0.652406,0
0.922014,0.409242,1.99192,-0.364992,0.931011,0
-0.759362,0.307654,1.92309,0.361973,0.370334,-0.855469
0.90739,-0.239493,1.68973,0.949887,0.0382709,0.310242
0.880705,0.982901,0.086775,0.767697,0.640814,0
0.234274,0.445836,1.599,0.826348,0.445069,0.345053
-0.171558,0.654423,1.92596,0.88179,0.424423,-0.205698
0.738502,-0.550765,1.91845,-0.0758361,0.195632,0.977741
-0.850289,0.741004,0.208871,0.186342,0.0999198,-0.977391
0.750281,-0.528848,0.342543,0.789979,0.117168,-0.601834
-0.297629,0.10014,0.977834,-0.8824,0.131459,-0.451762
-0.740151,0.976601,2.66872,0.631299,0.775396,0.0149398
0.599623,-0.139051,2.4647,-0.535137,0.844765,0
0.171147,-0.402149,2.02602,-0.666508,0.0212923,0.745194
-0.161837,-0.558713,0.259126,-0.310926,0.461897,0.830648
-0.782789,0.674952,2.35885,0.992243,0.124316,0
-0.159408,0.244374,3.01006,-0.367749,0.890428,-0.26814
-0.174661,0.65276,1.90923,0.88179,0.424423,-0.205698
0.160203,-0.290721,1.14966,-0.090955,0.558557,0.824464
-0.0229575,0.828722,2.80109,0.0700031,0.997547,0
0.191236,-0.402688,2.044,-0.666508,0.0212923,0.745194
0.260521,-0.49835,0.080809,0.930883,0.0582993,-0.360637
0.188314,-0.402337,2.04138,-0.666508,0.0212923,0.745194
0.868544,-0.75175,2.14057,0.00400535,0.363943,-0.931413
-0.118288,0.857472,1.466,-0.492426,0.461847,-0.737709
0.534768,-0.0174334,2.75069,0.92627,0.3762,0.0223081
0.911066,-0.211436,1.67205,-0.0402573,0.999189,0
-0.433023,-0.194117,0.0913225,-0.356875,0.131527,-0.924846
-0.178894,0.835242,0.133141,-0.489406,0.0672521,0.869459
-0.104304,0.261873,2.99318,0.924275,0.381728,0
-0.680641,0.727648,1.58301,0.286934,0.935873,-0.204478
0.647138,0.0959751,0.826744,-0.773956,0.0881898,-0.627068
-0.404523,-0.142096,0.0877235,-0.356875,0.131527,-0.924846
0.579079,-0.528924,0.134614,0.844933,0.0569254,-0.531834
-0.893917,0.717587,0.198159,0.186342,0.0999198,-0.977391
0.823778,0.925737,0.0690415,-0.58103,0.696076,-0.42176
0.678434,0.966773,2.90941,0.0178701,0.996692,-0.0792892
-0.665858,0.726218,1.59721,0.286934,0.935873,-0.204478
0.239226,0.447922,1.58445,0.826348,0.445069,0.345053
0.22177,0.716338,0.445825,-0.079657,0.555963,-0.827382
0.132454,-0.351681,1.98932,0.0319298,0.99949,0
0.682963,-0.168496,2.52425,0.627139,0.397276,-0.669976
0.239545,-0.325938,1.18134,0.987,0.160722,0
0.89363,-0.752554,2.14036,0.00400535,0.363943,-0.931413
-0.439595,-0.192114,0.0941432,-0.356875,0.131527,-0.924846
-0.11203,0.910126,1.49478,-0.492426,0.461847,-0.737709
-0.699626,0.94367,2.61981,0.00943252,0.0115855,-0.999888
0.680679,0.967134,2.91445,0.0178701,0.996691,-0.0792892
-0.36947,-0.723133,1.36038,-0.414866,0.383222,-0.825244
-0.362118,-0.730182,1.35341,-0.414866,0.383222,-0.825244
0.923831,0.409954,1.98832,-0.364992,0.931011,0
0.679472,-0.169467,2.52041,0.627139,0.397276,-0.669976
-0.0125434,0.778203,2.79278,-0.484359,0.03399,-0.874209
0.925121,0.41046,1.9858,-0.364992,0.931011,0
-0.0279637,0.780195,2.8014,-0.484359,0.03399,-0.874209
0.763884,-0.922954,2.174,0.988794,0.149288,0
0.438985,0.0589864,0.959597,-0.881272,0.416224,-0.223867
0.830765,-0.53689,1.82303,0.932395,0.36144,0
-0.591585,0.918316,1.11154,-0.210195,0.477937,-0.852874
0.145761,-0.352106,2.00123,0.0319298,0.99949,0
0.916593,-0.0901495,2.29925,0.49332,0.869821,0.00685644
-0.108751,0.937085,1.50947,-0.492426,0.461847,-0.737709
0.676032,-0.172348,2.51548,0.627139,0.397276,-0.669976
0.759767,-0.516516,0.357395,0.789979,0.117168,-0.601834
0.125061,-0.351445,1.9827,0.0319298,0.99949,0
-0.291854,0.175806,0.988571,-0.8824,0.131459,-0.451762
-0.718675,0.958579,2.69654,0.631299,0.775396,0.0149398
0.615948,-0.0314928,0.68727,0.392396,0.714423,-0.579332
-0.611394,0.877364,1.09347,-0.210195,0.477937,-0.852874
0.678673,0.967022,2.91259,0.0178701,0.996691,-0.0792892
-0.553682,0.726367,0.166864,-0.651404,0.756706,0.0553993
-0.106453,0.267078,3.01422,0.924275,0.381728,0
0.224976,0.719813,0.447852,-0.079657,0.555963,-0.827381
-0.0107965,0.827868,2.79431,0.0700031,0.997547,0
0.641958,0.106367,0.8346,-0.773956,0.0881898,-0.627068
0.8851,0.977636,0.0716369,0.767697,0.640814,0
-0.340978,-0.749508,1.3338,-0.414866,0.383222,-0.825244
0.00943471,0.10648,2.35977,0.258332,0.966056,0
-0.152082,0.773317,0.153024,-0.489406,0.0672521,0.869459
-0.481644,0.783587,0.215798,0.757869,0.652406,0
0.53161,-0.00932586,2.74508,0.92627,0.3762,0.0223081
0.89745,0.962841,0.0290941,0.767697,0.640814,0
0.4516,0.0956326,0.979412,-0.202425,0.0956052,0.97462
0.82452,-0.52078,1.90277,0.932395,0.36144,0
0.220493,0.438568,1.64138,0.826348,0.44507,0.345053
-0.154557,-0.569006,0.267575,-0.310926,0.461897,0.830648
-0.484735,0.787177,0.130374,0.757869,0.652406,0
-0.163958,0.848385,0.140532,-0.489406,0.0672521,0.869459
0.618333,-0.528764,0.198593,0.530631,0.03575,0.846849
0.44949,0.0910486,0.979423,-0.202425,0.0956052,0.97462
0.529772,-0.00449002,2.73987,0.92627,0.3762,0.0223081
-0.961392,0.625779,2.73217,-0.516414,0.585415,-0.624985
0.914302,-0.75259,2.14043,0.00400535,0.363943,-0.931413
-0.282153,0.0976834,0.946889,-0.8824,0.131459,-0.451762
0.531668,-0.0092953,2.74216,0.92627,0.3762,0.0223081
-0.964009,0.62873,2.73709,-0.516414,0.585415,-0.624985
-0.0184633,0.779114,2.7961,-0.484359,0.03399,-0.874209
-0.210549,0.807667,0.117456,-0.489406,0.0672521,0.869459
0.177257,-0.300481,1.15816,-0.090955,0.558557,0.824464
-0.363323,-0.728298,1.35489,-0.414866,0.383222,-0.825244
0.197188,-0.403265,2.04934,-0.666508,0.0212923,0.745194
0.531636,-0.00939642,2.74519,0.92627,0.3762,0.0223081
0.60406,-0.13624,2.47052,-0.535137,0.844765,0
-0.147784,0.513415,2.13105,0.449985,0.893036,0
-0.699769,0.943461,2.61981,0.00943252,0.0115855,-0.999888
-0.149113,0.514085,2.13519,0.449985,0.893036,0
0.914055,-0.213555,1.66612,0.949887,0.0382709,0.310242
0.0107657,0.777692,2.77985,-0.484359,0.03399,-0.874209
0.269463,-0.437141,0.113785,0.930883,0.0582993,-0.360637
-0.310856,0.102016,1.00421,-0.8824,0.131459,-0.451762
-0.766339,0.300204,1.91691,0.361973,0.370334,-0.855469
-0.684291,0.727936,1.5792,0.286934,0.935873,-0.204478
-0.422928,-0.198307,0.0868313,-0.356875,0.131527,-0.924846
0.535551,-0.01954,2.75371,0.92627,0.3762,0.0223081
-0.140282,-0.590765,0.285018,-0.310926,0.461897,0.830648
0.621036,-0.0224121,0.701914,0.392396,0.714423,-0.579332
0.915587,-0.089694,2.3139,0.49332,0.869821,0.00685644
-0.702358,0.944885,2.71779,0.631299,0.775396,0.0149398
0.224639,0.440666,1.62874,0.826348,0.445069,0.345053
-0.55321,0.725109,0.189606,-0.651404,0.756706,0.0553993
0.611671,0.169617,0.880877,-0.773956,0.0881898,-0.627068
-0.952187,0.470763,1.88279,-0.479759,0.369456,0.795823
-0.73933,0.975915,2.66957,0.631299,0.775396,0.0149398
-0.388563,-0.21086,0.0717854,-0.356875,0.131527,-0.924846
-0.153943,0.773412,0.151969,-0.489406,0.0672521,0.869459
-0.182785,0.648963,1.86657,0.88179,0.424423,-0.205698
0.900659,-0.211856,1.7051,-0.0402573,0.999189,0
-0.342334,-0.748137,1.33512,-0.414866,0.383222,-0.825244
-0.736223,0.331192,1.94307,0.361973,0.370334,-0.855469
-0.149725,0.514393,2.1371,0.449986,0.893036,0
0.916814,-0.0902647,2.29799,0.49332,0.869821,0.00685644
0.678376,-0.930307,2.1396,-0.0231958,0.153635,-0.987855
0.620463,-0.560364,0.198592,0.530631,0.03575,0.846848
-0.334144,-0.755172,1.32774,-0.414866,0.383222,-0.825244
0.687346,0.967363,2.91884,0.0178701,0.996692,-0.0792892
-0.625679,0.847744,1.08039,-0.210195,0.477937,-0.852874
-0.837208,0.27295,2.77758,-0.911952,0.410298,0
0.157009,-0.352465,2.01131,0.0319298,0.99949,0
-0.280605,0.136235,0.955084,-0.8824,0.131459,-0.451762
0.830288,-0.535661,1.82918,0.932395,0.36144,0
-0.653518,0.725022,1.60905,0.286934,0.935873,-0.204478
-0.957362,0.621664,2.72498,-0.516414,0.585415,-0.624985
0.624969,0.14203,0.860583,-0.773956,0.0881898,-0.627068
0.495883,0.0713535,2.8239,-0.376293,0.926501,0
-0.294356,-0.112369,2.93549,0.2659,0.726084,-0.634113
0.672725,-0.17465,2.51102,0.627139,0.397276,-0.669976
0.895656,0.598184,0.0256556,0.455263,0.648766,0.609785
-0.201641,0.446237,2.1803,-0.3103,0.156355,0.937692
-0.375477,-0.716903,1.36629,-0.414866,0.383222,-0.825244
0.495772,0.0713084,2.83423,-0.376293,0.926501,0
0.623419,0.884277,0.769256,0.179584,0.794465,-0.580151
0.153044,-0.352339,2.00776,0.0319298,0.99949,0
0.792691,-0.58015,0.388223,0.789979,0.117168,-0.601834
0.915865,-0.0898675,2.31585,0.49332,0.869821,0.00685644
0.916025,-0.0898165,2.29791,0.49332,0.869821,0.00685644
-0.159294,0.244447,3.01015,-0.367749,0.890428,-0.26814
-0.550125,0.868435,1.07336,-0.210195,0.477937,-0.852874
-0.400138,-0.206645,0.0768513,-0.356875,0.131527,-0.924846
-0.74085,0.977313,2.63155,-0.775482,0.63137,0
0.86866,-0.751585,2.14063,0.00400535,0.363943,-0.931413
0.854432,-0.0551791,2.23617,-0.869841,0.493332,0
0.671778,-0.174791,2.51005,0.627139,0.397276,-0.669976
0.904743,-0.248768,1.69898,0.949887,0.0382709,0.310242
-0.955044,0.619776,2.7213,-0.516414,0.585415,-0.624985
0.704758,-0.925997,2.13969,-0.147475,0.976785,0.155376
0.616961,-0.508408,0.198593,0.530631,0.03575,0.846848
-0.483135,0.785318,0.174579,0.757869,0.652406,0
0.130283,-0.351612,1.98737,0.0319298,0.99949,0
-0.312854,0.102374,1.00822,-0.8824,0.131459,-0.451762
-0.704316,0.946526,2.71538,0.631299,0.775396,0.0149398
0.0388499,0.098614,2.39257,0.258332,0.966056,0
-0.293407,0.181131,0.993154,-0.8824,0.131459,-0.451762
0.682511,0.967398,2.91819,0.0178701,0.996691,-0.0792892
-0.484326,0.786702,0.141687,0.757869,0.652406,0
-0.206107,0.78065,0.122047,-0.489406,0.0672521,0.869459
0.837532,0.908821,0.0221758,-0.581031,0.696076,-0.42176
0.681251,-0.169723,2.52192,0.627139,0.397276,-0.669976
0.622298,0.147311,0.864623,-0.773956,0.0881898,-0.627068
0.670516,-0.175434,2.50849,0.627139,0.397276,-0.669976
0.829977,-0.534859,1.83318,0.932395,0.36144,0
-0.407701,-0.134501,0.0900298,-0.356875,0.131527,-0.924846
-0.303826,-0.11457,2.929,0.2659,0.726084,-0.634113
0.0200678,0.103636,2.37162,0.258332,0.966056,0
0.605668,-0.571948,0.17225,0.844933,0.0569254,-0.531834
-0.553149,0.725226,0.188716,-0.651404,0.756706,0.0553993
0.869029,-0.751661,2.1406,0.00400535,0.363943,-0.931413
0.67931,0.96709,2.91359,0.0178701,0.996691,-0.0792892
0.436327,0.0464749,0.946796,-0.881272,0.416224,-0.223867
-0.84322,0.259587,2.76886,-0.911952,0.410298,0
-0.881933,0.723934,0.201093,0.186342,0.0999198,-0.977391
0.229954,0.443581,1.61225,0.826348,0.445069,0.345053
0.669685,-0.176996,2.50678,0.627139,0.397276,-0.669976
0.77029,-0.538437,1.91845,-0.0758361,0.195632,0.977741
0.277526,-0.497232,0.124884,0.930883,0.0582993,-0.360637
0.635491,0.11981,0.844472,-0.773956,0.0881898,-0.627068
-0.10784,0.270436,3.02779,0.924275,0.381728,0
0.239092,-0.323152,1.1794,0.987,0.160722,0
0.817676,0.93271,0.0889566,-0.581031,0.696076,-0.42176
0.391319,-0.19122,0.416942,-0.559253,0.520102,-0.645547
0.192734,0.504723,1.6199,-0.474193,0.880421,0
0.868603,-0.751549,2.14065,0.00400535,0.363943,-0.931413
-0.172985,0.653605,1.91815,0.88179,0.424423,-0.205698
0.0567297,-0.0934255,2.74766,0.491681,0.85641,0.157517
-0.778043,0.637068,2.39215,0.992243,0.124316,0
-0.60474,0.720345,1.65609,0.286934,0.935873,-0.204478
-0.953646,0.618177,2.71864,-0.516414,0.585415,-0.624985
0.867789,0.662356,-0.0218132,0.455263,0.648766,0.609785
-0.114748,0.888815,1.48326,-0.492426,0.461847,-0.737709
-0.621917,0.855491,1.0838,-0.210195,0.477937,-0.852874
# Fitted VMF mean direction: 0.0466489,0.935218,-0.350987
# Fitted VMF kappa: 1.96303
# Fitted Gaussian mean: 0.092211,0.204216,1.60784
# Fitted Gaussian covariance: 0.359249,-0.139303,-0.0470335;-0.139303,0.301207,0.0287127;-0.0470335,0.0287127,0.928756
